BlobID, InImage_ID, Source_folder, Source_filename, Out_folder, Out_filename, Center_x, Center_y, Area, Eccentricity, Majoraxis_length, Minoraxis_length, Min_max_ratio, Equi_diameter, Orientation, Extent, Perimeter, Band_1_W_450.00, Band_2_W_454.00, Band_3_W_458.00, Band_4_W_462.00, Band_5_W_466.00, Band_6_W_470.00, Band_7_W_474.00, Band_8_W_478.00, Band_9_W_482.00, Band_10_W_486.00, Band_11_W_490.00, Band_12_W_494.00, Band_13_W_498.00, Band_14_W_502.00, Band_15_W_506.00, Band_16_W_510.00, Band_17_W_514.00, Band_18_W_518.00, Band_19_W_522.00, Band_20_W_526.00, Band_21_W_530.00, Band_22_W_534.00, Band_23_W_538.00, Band_24_W_542.00, Band_25_W_546.00, Band_26_W_550.00, Band_27_W_554.00, Band_28_W_558.00, Band_29_W_562.00, Band_30_W_566.00, Band_31_W_570.00, Band_32_W_574.00, Band_33_W_578.00, Band_34_W_582.00, Band_35_W_586.00, Band_36_W_590.00, Band_37_W_594.00, Band_38_W_598.00, Band_39_W_602.00, Band_40_W_606.00, Band_41_W_610.00, Band_42_W_614.00, Band_43_W_618.00, Band_44_W_622.00, Band_45_W_626.00, Band_46_W_630.00, Band_47_W_634.00, Band_48_W_638.00, Band_49_W_642.00, Band_50_W_646.00, Band_51_W_650.00, Band_52_W_654.00, Band_53_W_658.00, Band_54_W_662.00, Band_55_W_666.00, Band_56_W_670.00, Band_57_W_674.00, Band_58_W_678.00, Band_59_W_682.00, Band_60_W_686.00, Band_61_W_690.00, Band_62_W_694.00, Band_63_W_698.00, Band_64_W_702.00, Band_65_W_706.00, Band_66_W_710.00, Band_67_W_714.00, Band_68_W_718.00, Band_69_W_722.00, Band_70_W_726.00, Band_71_W_730.00, Band_72_W_734.00, Band_73_W_738.00, Band_74_W_742.00, Band_75_W_746.00, Band_76_W_750.00, Band_77_W_754.00, Band_78_W_758.00, Band_79_W_762.00, Band_80_W_766.00, Band_81_W_770.00, Band_82_W_774.00, Band_83_W_778.00, Band_84_W_782.00, Band_85_W_786.00, Band_86_W_790.00, Band_87_W_794.00, Band_88_W_798.00, Band_89_W_800.00, Species, Class_label
944,2,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0002.tif,329.5036926,939.0230713,291,0.576428346,20.39021301,16.66181564,0.817147699,19.24870665,2.80110378,0.76984127,61.69848418,691.4879725,677.1168385,841.6632302,841.0893471,827.1786942,840.3917526,853.9381443,850,828.2783505,805.2508591,814.2302405,833.1821306,845.5395189,781.742268,753.6254296,742.0721649,737.2268041,797.9725086,825.5498282,831.3780069,863.2130584,893.652921,920.2852234,1014.068729,2780.917526,1182.831615,963.5876289,913.0206186,886.4536082,867.0412371,874.2268041,938.2164948,910.1718213,834.2302405,1009.024055,1158.965636,1693.821306,1869.996564,1967.388316,1857.941581,1716.195876,1598.453608,1465.020619,1365.522337,1301.780069,1278.890034,1262.051546,1259.123711,1231.927835,1217.199313,1138.491409,1108.66323,1063.90378,976.5532646,956.04811,980.1134021,932.3367698,871.8522337,856.0996564,895.2646048,918.1958763,883.8522337,876.1546392,892.8934708,885.0171821,865.4158076,826.5738832,773.8350515,756.3573883,718.6013746,681.4329897,664.4467354,645.0206186,630.5704467,628.5189003,621.9656357,621.5704467,622,622.0687285,625.3195876,619.9828179,614.1271478,613.6116838,613.2783505,610.8797251,609.0687285,605.7766323,605.2199313,604.7525773,3,1
945,3,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0003.tif,172.181366,899.9193115,248,0.782262939,21.9268074,13.65926933,0.622948388,17.76973289,2.806779509,0.663101604,67.01219237,673.25,665.0524194,818.7701613,824.5120968,807.2379032,812.375,822.7782258,823.0645161,794.3830645,771.4193548,770.3024194,790.3669355,806.8870968,749.0040323,718.0967742,709.733871,708.4395161,759.7379032,780.5362903,778.641129,813.5846774,824.9879032,847.2459677,938.4395161,2281.66129,1054.197581,889.4798387,852.5040323,820.8346774,815.8709677,823.0685484,865.5282258,834.5483871,785.8508065,931.4153226,1052.391129,1493.983871,1641,1720.004032,1606.850806,1512.354839,1384.451613,1309.387097,1216.177419,1170.866935,1146.108871,1126.141129,1109.754032,1093.923387,1085.741935,1022.169355,1001.145161,966.6814516,889.0040323,871.233871,891.6975806,850.0120968,802.8870968,788.9758065,833.7056452,832.7943548,813.9274194,810.1048387,833.2459677,824.766129,796.125,772.2620968,738.0241935,721.9354839,694.2741935,661.6774194,647.8145161,629.5725806,619.3185484,613.7217742,612.6169355,611.7137097,606.7540323,615.4354839,610.1854839,608.2620968,597.8951613,597.4798387,601.3427419,598.1774194,598.516129,596.641129,589.4153226,594.4072581,3,1
946,4,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0004.tif,529.62323,839.4017334,329,0.77529865,24.7519989,15.63323402,0.631594809,20.46694433,0.128745987,0.744343891,74.42640603,691.1823708,672.449848,819.8176292,832.5258359,829.4285714,849.112462,854.6808511,853.224924,832.4984802,814.0273556,819.4680851,848.3617021,868.1246201,797.4711246,754.1428571,743.6170213,743.662614,800.3282675,851.2887538,855.7781155,878.1610942,904.3708207,911.5531915,999.4924012,3050.784195,1231.808511,986.112462,952.3981763,909.8328267,876.2340426,880.8267477,933.9088146,916.7082067,841.3465046,1058.109422,1146.364742,1769.768997,1952.993921,2025.066869,1887.31307,1750.544073,1578.659574,1465.06079,1356.392097,1317.009119,1292.474164,1258.18541,1258.425532,1217.81459,1197.066869,1113.808511,1091.389058,1038.179331,943.1306991,933.3799392,943.231003,908.4863222,857.3647416,842.5866261,886.2158055,890.1793313,870.5896657,859.9908815,877.43769,863.5410334,847.1033435,806.0729483,764.2066869,752.3647416,713.6930091,687.5227964,660.9088146,646.6808511,637.4924012,632.6595745,622.1306991,622.893617,622.4528875,626.43769,627.9848024,621.1823708,612.2948328,615.1884498,614.881459,611.6079027,608.4954407,606.550152,602.212766,604.2765957,3,1
947,5,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0005.tif,66.75691986,823.2648926,315,0.725465366,23.23440742,15.99128246,0.688258675,20.02674353,2.880838557,0.760869565,72.18376553,673.2952381,665.0888889,876.1047619,883.6634921,859.2634921,885.247619,902.7873016,895.3746032,875.9619048,857.3873016,865.1206349,894.3587302,913.6063492,823.3111111,790.3174603,765.5809524,770.7650794,834.8793651,887.6126984,887.0825397,940.7428571,999.2222222,1014.898413,1198.073016,3510.415873,1380.346032,1086.492063,1032.438095,977.5746032,967.9333333,975.047619,1091.628571,997.184127,923.5396825,1167.447619,1406.377778,2200.847619,2485.057143,2609.673016,2440.390476,2267.825397,2075.847619,1901.095238,1741.206349,1657.225397,1623.444444,1586.91746,1559.336508,1537.720635,1484.95873,1388.193651,1362.219048,1273.368254,1145.771429,1129.431746,1172.107937,1077.511111,986.352381,959.6603175,1023.228571,1024.904762,998.7555556,1009.653968,1021.320635,1018.844444,984.8825397,917.2349206,849.3174603,829.1555556,769.3460317,717.4761905,676.168254,648.7333333,637.584127,628.2825397,621.7079365,616.3111111,620.4222222,623.9746032,630.0539683,621.1396825,606.2063492,604.8063492,604.8412698,596.1460317,596.6603175,592.9365079,588.3238095,589.168254,3,1
948,6,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0006.tif,504.2723389,824.0090942,492,0.876525768,35.4629631,17.07027245,0.481354939,25.02866069,0.119672081,0.739849624,90.76955187,699.152439,673.5609756,817.3455285,839.7479675,828.6361789,853.5345528,860.2418699,848.2825203,825.1930894,813.7337398,820.1239837,849.6117886,867.7296748,800.0487805,756.3821138,746.004065,747.1666667,815.8434959,864.2825203,861.0792683,889.4654472,913.097561,926.3069106,1012.398374,3158.764228,1268.406504,1012.817073,954.4695122,911.6707317,879.7317073,883.3495935,938.695122,920.3292683,845.0853659,1088.26626,1147.23374,1781.623984,1986.126016,2035.821138,1893.093496,1742.25,1593.841463,1469.461382,1372.943089,1329.571138,1304.841463,1292.24187,1268.101626,1246.780488,1209.227642,1121.75,1087.406504,1044.046748,950.0914634,926.3536585,956.8495935,916.7398374,857.0670732,854.3292683,888.7743902,912.2357724,891.4695122,871.7296748,889.2418699,864.9776423,843.7560976,808.2256098,767.6422764,751.4126016,714.6504065,686.5833333,663.3719512,648.8638211,639.6890244,633.0711382,629.4004065,625.0081301,625.5995935,629.2134146,629.2703252,626.2276423,613.6463415,612.0711382,614.8902439,611.1890244,609.4857724,608.2012195,605.2906504,603.6707317,3,1
949,7,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0007.tif,587.5759277,775.7073364,210,0.659808052,18.23816872,13.70478344,0.751434185,16.35176762,0.089162542,0.736842105,55.6984843,679.7047619,662.9666667,768.1047619,777.6333333,769.8142857,781.5428571,793.7904762,785.1619048,771.1571429,763.7809524,770.7714286,774.9857143,796.6571429,746.8714286,714,712.8904762,705.6047619,749.7571429,783.9714286,789.0047619,809.5238095,835.1619048,839.9619048,898.8761905,2541.82381,1083.947619,900.9190476,862.8857143,831.8619048,806.3666667,825.2190476,867.6190476,853.9809524,791.6619048,969.7190476,1009.571429,1506.742857,1685.219048,1745.357143,1667.590476,1523.880952,1438.8,1321.638095,1234.166667,1207.57619,1177.319048,1134.947619,1142.67619,1119.909524,1108.390476,1022.780952,1010.790476,962.8666667,897.9809524,879.8285714,895.0095238,862.7380952,811.1761905,816.1428571,834.3190476,837.8238095,824.252381,810.6952381,836.2142857,816.7380952,800.4904762,781.0619048,744.8952381,727.8714286,697.6238095,667.2238095,655.6761905,633.3238095,631.6428571,623.1285714,617.0238095,618.947619,613.9047619,615.1285714,617.5142857,620.6238095,605.1761905,607.7,607.5428571,605.947619,602.6761905,600.752381,597.0238095,593.7190476,3,1
950,8,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0008.tif,274.3798523,717.1829834,269,0.569948536,19.58049774,16.08891106,0.821680392,18.50679436,0.061246925,0.753501401,62.18376529,690.5873606,663.0111524,785.8066914,806.0743494,796.401487,817.7732342,820.8847584,818.802974,801.0185874,781.4609665,789.0074349,809.1784387,826.1635688,770.2750929,738.8736059,728.9219331,728.6356877,777.9033457,819.0297398,815.9479554,848.0408922,881.795539,887.7211896,960.4758364,3072.728625,1218.144981,960.598513,909.7174721,887.1858736,852.7918216,868.0855019,924.9256506,899.330855,842.1524164,1071.97026,1120.022305,1779.100372,2023.762082,2093.531599,1991.167286,1838.992565,1671.550186,1544.561338,1428.977695,1379.516729,1357.643123,1328.855019,1337.513011,1311.817844,1277.185874,1191.847584,1149.881041,1099.609665,997.1858736,977.9330855,1005.988848,963.8252788,901.9739777,880.8327138,934.8513011,945.2750929,927.7360595,915.3568773,941.6022305,914.4832714,896.4089219,853.1858736,797.7881041,783.669145,737.1189591,691.9330855,666.0780669,642.0557621,630.4907063,625.7843866,615.4869888,618.605948,612.9665428,614.5799257,621.3531599,616.1152416,605.5427509,606,604.4275093,604.732342,601.7918216,600.4089219,595.4237918,593.2899628,3,1
951,9,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0009.tif,649.5098267,705.0670166,299,0.579248002,20.75325203,16.91704178,0.815151368,19.51149979,0.058971708,0.791005291,63.45584369,687.8896321,665.8628763,767.3745819,784.1505017,776.2876254,791.7424749,809.1137124,800.1170569,783.4314381,774.1471572,778.1939799,793.2943144,812.1505017,762.277592,730.1137124,714.3311037,717.7959866,767.5284281,804.006689,808.5618729,840.0735786,875.2541806,890.9264214,955.8361204,2897.183946,1175.063545,965.2140468,915.090301,873.6856187,837.2608696,853.1337793,911.3110368,895.1973244,828.638796,1033.32107,1071.588629,1664.625418,1895.48495,1975.48495,1891.819398,1762.043478,1641.859532,1522.949833,1401.662207,1363.665552,1310.819398,1286.906355,1270.545151,1265.32107,1208.575251,1140.64214,1107.531773,1073.217391,976.7859532,958.0267559,967.1103679,927.9431438,864.0535117,862.5284281,900.2307692,912.6722408,893.8595318,884.4414716,908.0033445,898.0535117,869.3244147,839.7558528,798.006689,771.8528428,731.3411371,695.9397993,667.8729097,647.9866221,631.0568562,627.5685619,625.6421405,622.2073579,620.8595318,619.3478261,627.9966555,618.8093645,609.3244147,612.5719064,609.8394649,605.4113712,602.6120401,597.729097,595.9230769,592.729097,3,1
952,10,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0010.tif,671.5679321,643.7039795,505,0.897379931,37.16732407,16.40040588,0.441258721,25.35716802,0.194646882,0.721428571,92.18376541,701.9425743,671.5326733,841.4415842,871.3346535,855.0435644,881.6079208,912.0336634,903.790099,877.3148515,855.1485149,860.5247525,904.4178218,931.2059406,845.8514851,796.4039604,786.9940594,786.0930693,868.0910891,940.3069307,942.2693069,1005.639604,1055.972277,1090.239604,1213.40198,4590.69901,1599.047525,1197.417822,1119.544554,1060.833663,1020.128713,1042.336634,1141.20396,1114.477228,985.1425743,1361.552475,1445.047525,2498.205941,2890.740594,3048.215842,2887.144554,2654.617822,2419.683168,2194.586139,2020.352475,1919.124752,1880.857426,1847.655446,1810.427723,1784.445545,1741.150495,1599.039604,1523.473267,1447.431683,1274.821782,1238.257426,1276.970297,1202.265347,1104.059406,1074.49505,1158.944554,1179.910891,1138.910891,1127.461386,1171.990099,1144.10297,1104.912871,1031.394059,951.7643564,917.1386139,842.780198,774.6594059,733.609901,694.8613861,670.839604,656.6138614,655.2534653,646.5445545,645.5445545,650.4158416,654.7782178,646.3227723,626.6237624,626.7207921,623.0871287,618.8633663,615.6712871,613.4257426,608.239604,609.4613861,3,1
953,11,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0011.tif,53.64878464,612.9388428,415,0.796059252,28.47791862,17.23536873,0.605218694,22.98683125,0.291922836,0.715517241,81.59797895,681.6746988,657.2722892,873.4481928,882.1951807,861.2048193,882.0313253,902.8168675,885.0554217,846.4024096,829.686747,835.9012048,867.746988,889.6313253,802.7566265,761.0650602,743.8963855,741.8963855,807.0819277,859.6192771,849.8722892,905.7879518,930.4795181,951.4072289,1061.368675,3176.262651,1264.838554,1008.412048,962.626506,906.7903614,874.1373494,881.4771084,951.7493976,921.4385542,837.5180723,1054.812048,1203.780723,1853.554217,2083.862651,2146.260241,2019.214458,1868.990361,1705.595181,1581.289157,1465.101205,1410.8,1386.93012,1341.106024,1329.768675,1304.139759,1255.036145,1149.551807,1119.973494,1067.074699,958.6,948.5807229,968.7012048,917.6506024,858.1855422,850.9373494,891.4216867,900.1590361,869.5301205,873.9349398,882.7927711,874.0120482,839.7686747,810.1879518,753.6891566,742.5518072,702.8144578,668.1204819,645.8746988,628.7710843,619.1855422,609.6168675,605.3903614,597.1253012,597.8650602,602.4506024,602.6337349,593.8650602,583.0987952,582.1807229,587.853012,579.7204819,575.9445783,574.539759,572.060241,572.3349398,3,1
954,12,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0012.tif,752.8769531,582.15625,438,0.554684826,25.47892761,21.2000103,0.832060541,23.61522646,1.437337069,0.834285714,77.45584357,693.5228311,662.956621,823.2534247,847.9360731,828.1872146,859.1621005,875.7374429,870.4086758,847.9063927,827.3196347,827.0913242,860.7625571,887.1940639,806.3812785,768.8584475,752.8401826,757.760274,822.8333333,876.9817352,873.9589041,930.8767123,973.7739726,986.43379,1082.440639,3673.554795,1373.324201,1071.369863,1011.175799,958.1666667,925.0593607,926.0547945,1010.02968,983.3812785,885.109589,1152.842466,1255.894977,2010.273973,2276.46347,2395.605023,2272.242009,2089.212329,1918.600457,1771.187215,1631.086758,1548.796804,1517.600457,1484.936073,1473.004566,1431.232877,1393.139269,1296.739726,1250.413242,1181.938356,1057.863014,1027.664384,1068.66895,1005.842466,935.6050228,917.1324201,974.7945205,991.9246575,952.5525114,950.5753425,983.1347032,960.0228311,933.2237443,882.6232877,826.347032,813.9063927,757.7328767,713.239726,685.0707763,655.2191781,647.1232877,634.2260274,629.5022831,625.2579909,623.0091324,627.5479452,631.7077626,623.6575342,609.8059361,604.5136986,604.6050228,601.6621005,600.3127854,594.0890411,592,593.1118721,3,1
955,13,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0013.tif,906.8782959,569.0179443,242,0.653766181,19.49160957,14.74923515,0.756696624,17.55346034,0.001842905,0.75625,57.69848406,669.6239669,656.4586777,790.8677686,802.9586777,785.1528926,808.177686,822.2892562,811.4545455,806.6694215,786.0785124,793.0578512,818.2190083,847.768595,768.4876033,742.7975207,726.6983471,734.0785124,789.5,822.7809917,830.5867769,887.3801653,934.1983471,962.8966942,1077.669421,2992.652893,1263.318182,1021.392562,976.5247934,940.5371901,923.6033058,929.8471074,1020.347107,968.6446281,881.4793388,1095.285124,1358.008264,2073.884298,2338.442149,2453.950413,2319.194215,2184.479339,1989.867769,1838.665289,1694.363636,1629.743802,1601.227273,1582.157025,1542.165289,1527.46281,1483.747934,1378.809917,1341.210744,1253.289256,1125.549587,1129.293388,1159.896694,1065.847107,993.9669421,964.8553719,1032.413223,1050.793388,1013.694215,1011.495868,1045.169421,1012.235537,970.7231405,929.6363636,858.8347107,831.6033058,757.1446281,712.9669421,673.8760331,644.3801653,632.9338843,625.4214876,618.7933884,615.8884298,612.5330579,623.5454545,631.9669421,617.2975207,606.8966942,604.6198347,604.3677686,601.9876033,597.731405,593.6942149,592.7727273,591.8801653,3,1
956,14,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0014.tif,954.5961304,542.869873,243,0.583189029,18.90418816,15.35656166,0.81233648,17.58969043,0.014168005,0.759375,60.52691126,664.0987654,653.2716049,778.0329218,796.0740741,775.2921811,790.4567901,807.9218107,803.6666667,780.9506173,771.9300412,779.2839506,798.6872428,808.3744856,754.81893,723.2716049,720.5349794,715.781893,767.5432099,800.7242798,800.6213992,846.9300412,891.781893,912.9176955,1024.078189,2542.967078,1149.691358,949.3209877,919.6213992,884.1646091,867.3127572,888.7901235,952.7942387,894.2016461,844.3168724,1005.679012,1277.325103,1810.205761,2037.00823,2122.106996,1979.45679,1871.588477,1753.349794,1627.843621,1499.876543,1434.374486,1434.90535,1401.979424,1376.465021,1339.740741,1324.185185,1217.168724,1189.736626,1125.950617,1022.567901,1006.452675,1047.592593,976.4567901,905.0576132,887.5308642,945.3580247,945.6049383,906.9423868,908.7983539,931.2798354,920.0411523,887.2304527,845.9506173,780.9341564,770.9958848,720.255144,681.8024691,659.0534979,630.5679012,620.7119342,616.0946502,608.0246914,606.3374486,602.9465021,609.1975309,613.6954733,609.0493827,600.1563786,594.7242798,594.5761317,595.0658436,589.7201646,587.8765432,586.3127572,584.2839506,3,1
957,15,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0015.tif,670.8428955,536.6222534,274,0.496244808,19.25411606,16.71608925,0.868182637,18.6779987,3.044387007,0.761111111,63.11269772,698.3978102,669.2919708,790.040146,813.6058394,800.2554745,824.8029197,840.8978102,836.0693431,801.9744526,782.5583942,802.3175182,818.2445255,851.7262774,778.5839416,746.9087591,732.6715328,730.3248175,789.4124088,846.0291971,836.0656934,887.9051095,917.9854015,933.1131387,990.4708029,3278.193431,1284.321168,1026.113139,955.5182482,909.9379562,877.9233577,879.1459854,942.9087591,934.2810219,860.3248175,1104.832117,1159.594891,1875.912409,2140.343066,2230.558394,2116.065693,1973.580292,1801.572993,1662.886861,1578.29562,1501.072993,1484.912409,1445.781022,1411.478102,1403.463504,1348.390511,1242.547445,1219.270073,1153.616788,1029.620438,1011.00365,1045.281022,995.4708029,920.350365,909.3467153,964.0109489,978.6459854,970.9014599,949.4817518,978.2226277,941.7554745,922.7481752,879.2627737,830.1386861,810.1715328,752.9270073,710.3065693,680.6167883,656.9890511,642.2664234,637.5510949,631.9051095,624.770073,622.7262774,627.5875912,630.1386861,620.5,608.4927007,605.7116788,606.3248175,605.2189781,601.2591241,597.7591241,595.0109489,593.1824818,3,1
958,16,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,023__Live____SA_Live_Hali_032117_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,023__Live____SA_Live_Hali_032117_250-9-1_546nm__0016.tif,859.4904175,528.1526489,307,0.596652681,21.11559868,16.94525909,0.802499581,19.77080019,2.53958722,0.730952381,69.59797895,667.762215,650.9250814,776.9869707,791.4820847,775.7459283,801.9446254,798.019544,802.4397394,788.1172638,769.0781759,774.0032573,794.6742671,818.6449511,758.723127,721.0879479,719.7166124,712.2605863,770.752443,803.9315961,811.5570033,853.8013029,873.8338762,889.7947883,988.3289902,2752.28013,1164.586319,958.7166124,911.0032573,872.2442997,853.228013,866.2149837,939.5602606,892.6384365,824.3485342,1007.355049,1174.127036,1762.798046,1949.371336,2039.237785,1934.90228,1797.228013,1648.677524,1531.76873,1422.579805,1386.931596,1356.944625,1316.175896,1301.856678,1268.058632,1245.47557,1169.218241,1138.263844,1086.710098,976.3550489,970.781759,999.0521173,948.6026059,881.0065147,859.1270358,916.8664495,922.6351792,910.1563518,896.8566775,908.6872964,886.2312704,868.9250814,822.2084691,771.6579805,763.1628664,715.3224756,669.3876221,648.9511401,626.3387622,616.9771987,609.5602606,603.286645,601.5993485,600.9869707,604.2605863,607.2508143,601.7003257,591.4495114,591.8925081,592.4071661,589.247557,588.7785016,583.9576547,583.8469055,583.5439739,3,1
